run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_settings,run_threads,run_input1,run_input2,run_outputF_1P,run_outputF_1U,run_outputR_1P,run_outputR_1U,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_trailing,run_sliding_size,run_sliding_quality,run_MinLength,total_exe_time_s,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-680.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,3,3,25,26,MINLEN:36 MAXINFO:36:0.8,12.53171443939209,753986,7412.0,8192.0,3706.0,2048.0
run-663.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,3,3,10,15,MINLEN:36 MAXINFO:36:0.2,12.3712158203125,732157,7412.0,8192.0,7346.0,2048.0
run-536.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,25,26,MINLEN:36 MAXINFO:36:0.8,10.69792628288269,312862,7412.0,8192.0,3673.0,2048.0
run-762.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,4,26,MINLEN:36 MAXINFO:36:0.2,13.733693599700928,842921,7412.0,8192.0,3706.0,2048.0
run-653.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,3,3,4,15,MINLEN:36 MAXINFO:36:0.8,15.857012271881104,974162,7412.0,8192.0,7346.0,2048.0
run-592.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,15,MINLEN:36 MAXINFO:36:0.5,10.501492738723757,308372,7412.0,8192.0,7412.0,2048.0
run-881.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,10,15,MINLEN:36 MAXINFO:36:0.8,13.278131008148192,814002,7412.0,8192.0,7346.0,2048.0
run-872.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,4,26,MINLEN:36 MAXINFO:36:0.8,12.015105962753296,729001,7412.0,8192.0,7346.0,2048.0
run-819.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,25,15,MINLEN:36 MAXINFO:36:0.2,15.00300145149231,921170,7412.0,8192.0,3706.0,2048.0
run-481.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,10,3,MINLEN:36 MAXINFO:36:0.5,10.58592677116394,310999,7412.0,8192.0,3673.0,2048.0
run-910.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,4,33,MINLEN:36 MAXINFO:36:0.5,14.27729320526123,881837,7412.0,8192.0,5272.0,2048.0
run-795.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,4,15,MINLEN:36 MAXINFO:36:0.2,13.5784809589386,834438,7412.0,8192.0,7346.0,2048.0
run-779.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.8,13.67487645149231,828904,7412.0,8192.0,3706.0,2048.0
run-895.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,25,26,MINLEN:36 MAXINFO:36:0.5,11.1579487323761,666305,7412.0,8192.0,3706.0,2048.0
run-921.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,33,MINLEN:36 MAXINFO:36:0.2,12.006482601165771,730412,7412.0,8192.0,3706.0,2048.0
run-919.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.5,15.443119049072266,955043,7412.0,8192.0,7346.0,2048.0
run-855.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,25,15,MINLEN:36 MAXINFO:36:0.2,17.608574151992798,1111262,7412.0,8192.0,3706.0,2048.0
run-544.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,4,15,MINLEN:36 MAXINFO:36:0.5,11.043442964553831,324612,7412.0,8192.0,7346.0,2048.0
run-594.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.2,9.958357095718384,293279,7412.0,8192.0,7412.0,2048.0
run-570.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,25,26,MINLEN:36 MAXINFO:36:0.2,14.40945529937744,429382,7412.0,8192.0,7346.0,2048.0
run-793.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,4,3,MINLEN:36 MAXINFO:36:0.5,14.290875911712646,883985,7412.0,8192.0,3673.0,2048.0
run-458.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,25,3,MINLEN:36 MAXINFO:36:0.8,11.56605315208435,335924,7412.0,8192.0,3706.0,1638.0
run-578.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,4,3,MINLEN:36 MAXINFO:36:0.8,11.45164155960083,338735,7412.0,8192.0,3706.0,2048.0
run-768.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,10,3,MINLEN:36 MAXINFO:36:0.2,14.247393369674684,872928,7412.0,8192.0,7346.0,2048.0
run-869.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,4,15,MINLEN:36 MAXINFO:36:0.8,11.9680278301239,724356,7412.0,8192.0,3706.0,2048.0
run-817.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,25,3,MINLEN:36 MAXINFO:36:0.5,10.51276183128357,619796,7412.0,8192.0,5272.0,2048.0
run-820.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,25,15,MINLEN:36 MAXINFO:36:0.5,12.015547513961792,733502,7412.0,8192.0,7412.0,2048.0
run-834.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,4,26,MINLEN:36 MAXINFO:36:0.2,15.805174112319946,979189,7412.0,8192.0,5272.0,2048.0
run-518.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,10,3,MINLEN:36 MAXINFO:36:0.8,9.94721293449402,290831,7412.0,8192.0,5272.0,2048.0
run-505.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,4,3,MINLEN:36 MAXINFO:36:0.5,10.63007402420044,313505,7412.0,8192.0,3706.0,2048.0
run-946.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,4,33,MINLEN:36 MAXINFO:36:0.5,10.45941162109375,624938,7412.0,8192.0,3706.0,2048.0
run-650.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,3,3,4,3,MINLEN:36 MAXINFO:36:0.8,13.33865237236023,834625,7412.0,8192.0,7412.0,2048.0
run-612.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,4,3,MINLEN:36 MAXINFO:36:0.2,11.938110828399658,353477,7412.0,8192.0,7346.0,2048.0
run-805.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,10,3,MINLEN:36 MAXINFO:36:0.5,14.331568241119385,877874,7412.0,8192.0,3706.0,2048.0
run-591.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,15,MINLEN:36 MAXINFO:36:0.2,9.59029769897461,281964,7412.0,8192.0,7346.0,2048.0
run-506.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,4,3,MINLEN:36 MAXINFO:36:0.8,9.927905559539797,290484,7412.0,8192.0,7346.0,2048.0
run-890.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,25,3,MINLEN:36 MAXINFO:36:0.8,13.286084175109863,806915,7412.0,8192.0,5272.0,2048.0
run-870.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,4,26,MINLEN:36 MAXINFO:36:0.2,12.122700691223145,733083,7412.0,8192.0,7346.0,2048.0
run-596.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.8,10.63978099822998,313120,7412.0,8192.0,5272.0,2048.0
run-737.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,33,33,10,15,MINLEN:36 MAXINFO:36:0.8,14.832268714904783,911479,7412.0,8192.0,3706.0,2048.0
run-688.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,15,15,4,15,MINLEN:36 MAXINFO:36:0.5,11.968878507614136,740061,7412.0,8192.0,7346.0,2048.0
run-508.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,4,15,MINLEN:36 MAXINFO:36:0.5,9.667256593704224,282181,7412.0,8192.0,3706.0,2048.0
run-454.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.5,10.141826391220093,296403,7412.0,8192.0,3673.0,2048.0
run-455.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.8,12.1802020072937,360439,7412.0,8192.0,3706.0,2048.0
run-608.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,25,26,MINLEN:36 MAXINFO:36:0.8,10.467852592468262,307886,7412.0,8192.0,5272.0,2048.0
run-486.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,15,15,10,26,MINLEN:36 MAXINFO:36:0.2,14.027223348617554,416383,7412.0,8192.0,3706.0,2048.0
run-952.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,10,15,MINLEN:36 MAXINFO:36:0.5,12.225282669067385,747689,7412.0,8192.0,5272.0,2048.0
run-710.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,30,15,15,15,25,3,MINLEN:36 MAXINFO:36:0.8,11.306683540344238,678252,7412.0,8192.0,3706.0,2048.0
run-889.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,25,3,MINLEN:36 MAXINFO:36:0.5,11.41529393196106,700592,7412.0,8192.0,7346.0,2048.0
run-897.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,3,3,25,33,MINLEN:36 MAXINFO:36:0.2,15.685733556747437,966711,7412.0,8192.0,7346.0,2048.0
run-965.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,25,15,MINLEN:36 MAXINFO:36:0.8,17.482425451278687,1089403,7412.0,8192.0,7346.0,2048.0
run-587.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,15,15,4,33,MINLEN:36 MAXINFO:36:0.8,9.675923824310305,283045,7412.0,8192.0,3706.0,2048.0
run-527.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,20,10,33,33,10,33,MINLEN:36 MAXINFO:36:0.8,8.991420030593872,261602,7412.0,8192.0,7346.0,2048.0
run-634.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,10,33,MINLEN:36 MAXINFO:36:0.5,10.922312259674072,320782,7412.0,8192.0,3673.0,2048.0
run-957.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_4L.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_4L.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,2,16,8,33,33,10,33,MINLEN:36 MAXINFO:36:0.2,15.737900733947754,969695,7412.0,8192.0,5272.0,2048.0
