run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_settings,run_threads,run_input1,run_input2,run_outputF_1P,run_outputF_1U,run_outputR_1P,run_outputR_1U,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_trailing,run_sliding_size,run_sliding_quality,run_MinLength,total_exe_time_s,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-453.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.2,3.8133158683776855,95144,7412.0,8192.0,7346.0,2048.0
run-847.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,10,26,MINLEN:36 MAXINFO:36:0.5,3.119206428527832,76081,7412.0,8192.0,7412.0,2048.0
run-581.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,4,15,MINLEN:36 MAXINFO:36:0.8,2.9826371669769287,71154,7412.0,8192.0,3706.0,2048.0
run-883.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,10,26,MINLEN:36 MAXINFO:36:0.5,2.77105975151062,66330,7412.0,8192.0,5272.0,2048.0
run-800.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,4,26,MINLEN:36 MAXINFO:36:0.8,2.6191751956939697,61193,7412.0,8192.0,3706.0,1638.0
run-949.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,33,33,10,3,MINLEN:36 MAXINFO:36:0.5,3.010286569595337,71120,7412.0,8192.0,7346.0,2048.0
run-513.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,4,33,MINLEN:36 MAXINFO:36:0.2,3.0788090229034424,74911,7412.0,8192.0,3706.0,1638.0
run-562.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,10,33,MINLEN:36 MAXINFO:36:0.5,3.3508129119873047,81376,7412.0,8192.0,3706.0,1638.0
run-714.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,15,15,25,26,MINLEN:36 MAXINFO:36:0.2,2.9244027137756348,69914,7412.0,8192.0,7346.0,2048.0
run-583.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,4,26,MINLEN:36 MAXINFO:36:0.5,2.7933738231658936,67776,7412.0,8192.0,7346.0,2048.0
run-960.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,33,33,25,3,MINLEN:36 MAXINFO:36:0.2,2.762653350830078,66116,7412.0,8192.0,7346.0,2048.0
run-680.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,3,3,25,26,MINLEN:36 MAXINFO:36:0.8,2.93585205078125,70497,7412.0,8192.0,7346.0,1638.0
run-663.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,3,3,10,15,MINLEN:36 MAXINFO:36:0.2,2.723499298095703,63049,7412.0,8192.0,5272.0,2048.0
run-536.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,25,26,MINLEN:36 MAXINFO:36:0.8,2.533604860305786,59002,7412.0,8192.0,3706.0,2048.0
run-762.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,4,26,MINLEN:36 MAXINFO:36:0.2,2.578348159790039,60260,7412.0,8192.0,7346.0,2048.0
run-653.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,3,3,4,15,MINLEN:36 MAXINFO:36:0.8,2.77791690826416,65987,7412.0,8192.0,7346.0,2048.0
run-592.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,15,MINLEN:36 MAXINFO:36:0.5,3.043898582458496,66624,7412.0,8192.0,5272.0,2048.0
run-881.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,10,15,MINLEN:36 MAXINFO:36:0.8,3.1140332221984863,75192,7412.0,8192.0,5272.0,1638.0
run-872.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,4,26,MINLEN:36 MAXINFO:36:0.8,2.8640763759613037,69069,7412.0,8192.0,7346.0,2048.0
run-819.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,25,15,MINLEN:36 MAXINFO:36:0.2,3.243597984313965,75975,7412.0,8192.0,3706.0,2048.0
run-481.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,10,3,MINLEN:36 MAXINFO:36:0.5,3.3421883583068848,82006,7412.0,8192.0,7346.0,1638.0
run-910.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,4,33,MINLEN:36 MAXINFO:36:0.5,3.1144349575042725,75859,7412.0,8192.0,7412.0,1638.0
run-795.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,4,15,MINLEN:36 MAXINFO:36:0.2,2.872184038162231,68251,7412.0,8192.0,7346.0,1638.0
run-779.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.8,2.3153059482574463,54065,7412.0,8192.0,7346.0,2048.0
run-895.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,25,26,MINLEN:36 MAXINFO:36:0.5,2.8175251483917236,67123,7412.0,8192.0,5272.0,1638.0
run-921.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,33,MINLEN:36 MAXINFO:36:0.2,3.177452325820923,76631,7412.0,8192.0,3706.0,1638.0
run-919.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.5,2.660430431365967,62129,7412.0,8192.0,5272.0,2048.0
run-855.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,25,15,MINLEN:36 MAXINFO:36:0.2,2.704641342163086,63400,7412.0,8192.0,5272.0,2048.0
run-544.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,4,15,MINLEN:36 MAXINFO:36:0.5,2.589958429336548,61003,7412.0,8192.0,3706.0,2048.0
run-594.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.2,2.5282912254333496,58744,7412.0,8192.0,5272.0,2048.0
run-570.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,25,26,MINLEN:36 MAXINFO:36:0.2,2.679307460784912,62681,7412.0,8192.0,3673.0,2048.0
run-793.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,4,3,MINLEN:36 MAXINFO:36:0.5,3.179677248001098,76185,7412.0,8192.0,3706.0,2048.0
run-458.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,25,3,MINLEN:36 MAXINFO:36:0.8,8.95870590209961,245249,7412.0,8192.0,7346.0,2048.0
run-578.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,4,3,MINLEN:36 MAXINFO:36:0.8,3.0584208965301514,74149,7412.0,8192.0,7346.0,1638.0
run-768.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,10,3,MINLEN:36 MAXINFO:36:0.2,3.023282766342163,73016,7412.0,8192.0,7346.0,2048.0
run-869.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,4,15,MINLEN:36 MAXINFO:36:0.8,2.6264920234680176,61652,7412.0,8192.0,7346.0,2048.0
run-817.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,25,3,MINLEN:36 MAXINFO:36:0.5,2.9863014221191406,71458,7412.0,8192.0,7346.0,2048.0
run-820.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,25,15,MINLEN:36 MAXINFO:36:0.5,3.078538179397583,74602,7412.0,8192.0,5272.0,1638.0
run-834.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,4,26,MINLEN:36 MAXINFO:36:0.2,2.516620635986328,59099,7412.0,8192.0,7346.0,2048.0
run-518.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,10,3,MINLEN:36 MAXINFO:36:0.8,2.6649224758148193,62727,7412.0,8192.0,3706.0,2048.0
run-505.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,4,3,MINLEN:36 MAXINFO:36:0.5,4.044269323348999,100096,7412.0,8192.0,3706.0,1638.0
run-946.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,33,33,4,33,MINLEN:36 MAXINFO:36:0.5,3.5672855377197266,77303,7412.0,8192.0,5272.0,2048.0
run-650.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,3,3,4,3,MINLEN:36 MAXINFO:36:0.8,2.8214128017425537,66884,7412.0,8192.0,7346.0,2048.0
run-612.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,33,33,4,3,MINLEN:36 MAXINFO:36:0.2,3.0763750076293945,73399,7412.0,8192.0,3706.0,2048.0
run-805.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,15,15,10,3,MINLEN:36 MAXINFO:36:0.5,2.8799378871917725,68859,7412.0,8192.0,7346.0,1638.0
run-591.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,15,MINLEN:36 MAXINFO:36:0.2,2.620406150817871,61799,7412.0,8192.0,3706.0,2048.0
run-506.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,4,3,MINLEN:36 MAXINFO:36:0.8,3.298309326171875,80027,7412.0,8192.0,7346.0,1638.0
run-890.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,25,3,MINLEN:36 MAXINFO:36:0.8,2.7116024494171143,63140,7412.0,8192.0,5272.0,2048.0
run-870.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,3,3,4,26,MINLEN:36 MAXINFO:36:0.2,2.267357349395752,51124,7412.0,8192.0,3673.0,2048.0
run-596.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,16,8,15,15,10,26,MINLEN:36 MAXINFO:36:0.8,2.936103343963623,70326,7412.0,8192.0,3673.0,2048.0
run-737.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,33,33,10,15,MINLEN:36 MAXINFO:36:0.8,2.7750701904296875,65842,7412.0,8192.0,3706.0,2048.0
run-688.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,50,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,30,15,15,15,4,15,MINLEN:36 MAXINFO:36:0.5,2.9290685653686523,69449,7412.0,8192.0,3706.0,1638.0
run-508.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,33,33,4,15,MINLEN:36 MAXINFO:36:0.5,3.232590913772583,76941,7412.0,8192.0,3706.0,1638.0
run-454.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.5,6.550060510635376,174647,7412.0,8192.0,3706.0,1638.0
run-455.iteration-0,Linux,x86_64,2,2,2304.0,2217431040,2147479552,PE,10,/home/parallels/Documents/Trimmomatic/SRR8293759.1_1_40k.fastq.gz,/home/parallels/Documents/Trimmomatic/SRR8293759.1_2_40k.fastq.gz,Forward_1_paired.fastq,Forward_1_unpaired.fastq,Reverse_2_paired.fastq,Reverse_2_unpaired.fastq,5,20,10,3,3,10,33,MINLEN:36 MAXINFO:36:0.8,2.7355892658233643,63567,7412.0,8192.0,3706.0,1638.0
